Date	Open	High	Low	Close	Adj Close	Volume	EMA_5	EMA_13	EMA_20	EMA_50	EMA_75	EMA_100	EMA_200	EMA_300	EMA_365	RSI_14
2018-07-06	1015.0	1061.6500244140625	1000.0	1037.3499755859375	1019.9375610351562	14543041										
2018-07-09	1030.4000244140625	1047.9000244140625	1021.5999755859375	1041.0999755859375	1023.6246337890625	1221862										
2018-07-10	1045.0	1047.0	1034.0	1038.449951171875	1021.0191040039062	336269										
2018-07-11	1028.050048828125	1042.0	1015.25	1026.0	1008.778076171875	139819										
2018-07-12	1025.0	1050.5	1025.0	1042.6500244140625	1025.148681640625	249829	1037.1099853515625									
2018-07-13	1044.5	1058.9000244140625	1016.25	1035.25	1017.8727416992188	171676	1036.489990234375									
2018-07-16	1035.0	1035.25	1018.0499877929688	1022.4500122070312	1005.2876586914062	123918	1031.8099975585938									
2018-07-17	1022.4500122070312	1039.699951171875	984.2000122070312	1034.449951171875	1017.0861206054688	207463	1032.6899820963542									
2018-07-18	1040.0	1040.0	1011.0	1016.5999755859375	999.5358276367188	72488	1027.326646592882									
2018-07-19	1011.25	1019.9000244140625	981.5	993.5499877929688	976.8727416992188	86703	1016.0677603262443									
2018-07-20	977.1500244140625	985.2000122070312	960.0	964.6500244140625	948.4578857421875	90859	998.9285150221837									
2018-07-23	975.0	976.5499877929688	941.5	950.0	934.0537719726562	71292	982.6190100147891									
2018-07-24	943.25	955.0	940.0	945.8499755859375	929.9734497070312	59016	970.3626652051719	1011.4115271935096								
2018-07-25	942.0	951.9500122070312	940.0	946.75	930.8583374023438	66954	962.4917768034479	1002.1741661658654								
2018-07-26	945.0	980.0999755859375	931.0999755859375	974.7999877929688	958.4375	92091	966.5945137999548	998.2635692554516								33.1174066392434
2018-07-27	980.0	980.0499877929688	958.0	972.2999877929688	955.9794311523438	32501	968.4963384642928	994.5544861893826								32.642993620190964
2018-07-30	970.0	1033.0	967.1500244140625	996.7999877929688	980.0681762695312	114013	977.9308882405181	994.875272132752								41.489023167689396
2018-07-31	983.0999755859375	1014.9500122070312	983.0999755859375	1008.2000122070312	991.27685546875	32170	988.0205962293559	996.7788064290776								45.10185431431295
2018-08-01	999.5	1008.0	995.0999755859375	999.75	982.9686889648438	19116	991.9303974862372	997.203262653495								42.98326882217631
2018-08-02	992.0	999.5999755859375	972.5	974.6500244140625	958.2900390625	16905	986.1702731288457	993.9813714764332	1001.0799926757812							37.368207448976506
2018-08-03	980.0	996.0	977.0499877929688	982.6500244140625	966.15576171875	28114	984.9968568905846	992.3626076103802	999.3247576032365							40.056037983076
2018-08-06	971.0	1004.0	971.0	991.8499755859375	975.2012329101562	46310	987.2812297890356	992.2893744640313	998.6128736015891							43.081162676306676
2018-08-07	1000.0	1007.0	982.0	989.9000244140625	973.2840576171875	30497	988.1541613307112	991.9480387426072	997.7830784408723							42.59055534173658
2018-08-08	993.9500122070312	994.0499877929688	973.25	982.6500244140625	966.15576171875	27031	986.3194490251616	990.6197509813866	996.3418352002237							40.73320366078461
2018-08-09	984.0	993.9000244140625	976.25	979.9500122070312	963.5010375976562	16651	984.1963034191182	989.0955025850501	994.780709200872							40.03302059224629
2018-08-10	985.0	991.9000244140625	970.0999755859375	972.25	955.9302368164062	12768	980.2142022794121	986.6890022157572	992.6349273722176							38.02555123870297
2018-08-13	967.0	978.9500122070312	960.0	962.5499877929688	946.39306640625	8846	974.326130783931	983.2405715839303	989.7696950313367							35.60347137709754
2018-08-14	963.75	992.4000244140625	960.5499877929688	968.2999877929688	952.0465698242188	19533	972.3174164536102	981.1062024709358	987.724961008635							38.11967494496918
2018-08-16	964.0499877929688	978.9000244140625	960.0499877929688	968.75	952.4890747070312	10254	971.1282776357401	979.3410306893736	985.9178218649555							38.32279328896535
2018-08-17	968.75	999.0	965.2999877929688	978.2999877929688	961.8787231445312	297459	973.5188476881497	979.1923102756015	985.1923138580996							42.626762199037806
2018-08-20	980.0	998.0	979.9500122070312	991.2999877929688	974.6605224609375	24167	979.4458943897561	980.9219784923682	985.7739970899919							47.95127353007589
2018-08-21	991.5	1024.9000244140625	989.0	1012.0999755859375	995.1113891601562	97605	990.3305881218165	985.3759780771638	988.2812331372248							55.126915059190004
2018-08-23	1012.0	1098.8499755859375	1005.0	1087.300048828125	1069.049072265625	268534	1022.653741690586	999.9365596130154	997.7115965363582							70.80044286108888
2018-08-24	1088.0	1114.75	1060.199951171875	1069.3499755859375	1051.400390625	169131	1038.2191529890365	1009.8527618948615	1004.5342993029848							64.9672299825947
2018-08-27	1080.0	1100.0	1070.0	1072.800048828125	1054.7926025390625	81673	1049.7461182687327	1018.8452314567563	1011.03579925776							65.55465064521914
2018-08-28	1079.9000244140625	1143.0	1070.25	1111.199951171875	1092.5479736328125	224603	1070.230729236447	1032.0387628446304	1020.5752422971996							71.31905774366759
2018-08-29	1117.0	1149.0	1112.0	1117.949951171875	1099.1846923828125	68384	1086.1371365482562	1044.3117897485224	1029.8490240947876							72.19976358328339
2018-08-30	1126.0	1150.0	1111.050048828125	1144.550048828125	1125.338134765625	76327	1105.6081073082125	1058.6315410456084	1040.7729312122483							75.40492400466123
2018-08-31	1142.0	1170.0999755859375	1141.6500244140625	1151.1500244140625	1131.827392578125	80144	1120.7887463434959	1071.8484672411018	1051.2850353267067							76.13997251701578
