Date	Open	High	Low	Close	Adj Close	Volume	EMA_5	EMA_13	EMA_20	EMA_50	EMA_75	EMA_100	EMA_200	EMA_300	EMA_365	RSI_14
2016-08-29	149.33399963378906	156.781005859375	148.94500732421875	156.781005859375	156.781005859375	574219										
2016-08-30	155.95399475097656	156.0019989013672	150.94000244140625	154.10400390625	154.10400390625	1172655										
2016-08-31	153.56900024414062	155.75900268554688	146.41299438476562	155.3699951171875	155.3699951171875	909281										
2016-09-01	151.86500549316406	155.75900268554688	147.9709930419922	152.7899932861328	152.7899932861328	138032										
2016-09-02	147.9709930419922	153.81199645996094	147.9709930419922	153.08200073242188	153.08200073242188	71611	154.42539978027344									
2016-09-06	148.94500732421875	155.75900268554688	148.94500732421875	155.0290069580078	155.0290069580078	100738	154.62660217285156									
2016-09-07	154.78599548339844	155.80799865722656	152.93600463867188	154.68800354003906	154.68800354003906	104369	154.6470692952474									
2016-09-08	150.89199829101562	155.75900268554688	150.89199829101562	152.69200134277344	152.69200134277344	36958	153.99537997775607									
2016-09-09	150.89199829101562	155.75900268554688	150.89199829101562	154.44500732421875	154.44500732421875	131592	154.1452557599103									
2016-09-12	149.04200744628906	152.83900451660156	147.48399353027344	150.16099548339844	150.16099548339844	69811	152.817169001073									
2016-09-14	151.76800537109375	155.75900268554688	146.5590057373047	150.16099548339844	150.16099548339844	410480	151.9317778285148									
2016-09-15	149.13900756835938	151.76800537109375	146.51100158691406	149.28500366210938	149.28500366210938	189295	151.04951977304634									
2016-09-16	149.8209991455078	153.56900024414062	138.5279998779297	145.39100646972656	145.39100646972656	785484	149.16334867193976	152.613770705003								
2016-09-19	147.09500122070312	149.6750030517578	146.0240020751953	147.04600524902344	147.04600524902344	157423	148.45756753096765	151.81837563986306								
2016-09-20	146.9980010986328	146.9980010986328	144.07699584960938	146.41299438476562	146.41299438476562	84664	147.7760431489003	151.04617831770628								28.573203496512317
2016-09-21	147.8249969482422	149.77200317382812	146.26699829101562	147.9709930419922	147.9709930419922	305467	147.8410264465976	150.60686613546142								33.205379182751486
2016-09-22	147.9709930419922	149.57699584960938	146.26699829101562	147.58200073242188	147.58200073242188	82542	147.75468454187236	150.17474250645577								32.636286235585374
2016-09-23	148.0679931640625	148.55499267578125	143.2010040283203	143.54200744628906	143.54200744628906	68194	146.3504588433446	149.22720892643196								27.38656102529732
2016-09-26	142.2760009765625	143.63900756835938	138.47900390625	141.59500122070312	141.59500122070312	133359	144.7653063024641	148.13689353989926								25.276369324781246
2016-09-27	141.30299377441406	145.05099487304688	139.2100067138672	141.3509979248047	141.3509979248047	235852	143.62720350991097	147.16747988060004	149.97395095825195							25.016222116250162
2016-09-28	138.86900329589844	145.05099487304688	138.86900329589844	143.68800354003906	143.68800354003906	99532	143.64747018662032	146.67041183194848	149.37528929937454							32.21242385084374
2016-09-29	144.12600708007812	146.89999389648438	143.05499267578125	144.32000732421875	144.32000732421875	283943	143.87164923248648	146.33463975941567	148.89383387316923							34.05556572158
2016-09-30	133.56300354003906	147.48399353027344	133.56300354003906	146.0240020751953	146.0240020751953	64269	144.58910018005608	146.29026294738418	148.62051655907646							38.88081208726469
2016-10-03	146.0240020751953	154.97999572753906	146.0240020751953	152.98500061035156	152.98500061035156	122480	147.38773365682124	147.2466540420938	149.03618170681696							53.76435279837912
2016-10-04	149.91799926757812	155.4669952392578	149.8209991455078	154.97999572753906	154.97999572753906	41050	149.91848768039384	148.35141714001455	149.6022592326							56.99647462890537
