           Symbol Series  Prev Close     Open     High      Low     Last    Close     VWAP   Volume      Turnover  Trades Deliverable Volume  %Deliverble
Date                                                                                                                                                     
2017-08-10    SIS     EQ      815.00   879.80   879.80   748.80   765.00   757.05   833.93  8025978  6.693072e+14  169638            2006120       0.2500
2017-08-11    SIS     EQ      757.05   745.00   793.95   705.10   768.00   769.85   751.28  1013924  7.617380e+13   33484             161670       0.1594
2017-08-14    SIS     EQ      769.85   799.00   814.00   780.00   798.70   802.85   800.38   492782  3.944151e+13   16745             118806       0.2411
2017-08-16    SIS     EQ      802.85   792.50   816.00   790.00   813.50   812.55   806.99   285820  2.306537e+13    9837              83276       0.2914
2017-08-17    SIS     EQ      812.55   813.90   829.00   812.00   819.90   815.05   818.47   227731  1.863914e+13    7013              62804       0.2758
2017-08-18    SIS     EQ      815.05   812.95   812.95   780.25   787.05   791.50   795.36    82421  6.555432e+12    2962              29719       0.3606
2017-08-21    SIS     EQ      791.50   788.05   794.05   765.10   770.00   774.85   781.01    58365  4.558370e+12    2464              29323       0.5024
2017-08-22    SIS     EQ      774.85   774.00   791.95   760.00   764.00   764.85   771.79    66656  5.144467e+12    3294              18989       0.2849
2017-08-23    SIS     EQ      764.85   765.00   785.00   765.00   773.00   777.35   775.82    64421  4.997904e+12    2292              19813       0.3076
2017-08-24    SIS     EQ      777.35   775.90   782.00   763.10   767.00   767.25   771.07    34809  2.684016e+12    2481               8219       0.2361
2017-08-28    SIS     EQ      767.25   769.90   780.00   768.05   773.00   773.05   773.67    27944  2.161947e+12    2263              12281       0.4395
2017-08-29    SIS     EQ      773.05   771.50   779.00   752.60   757.30   755.60   765.20    24820  1.899216e+12    1892               9589       0.3863
2017-08-30    SIS     EQ      755.60   764.80   784.00   762.05   775.50   778.70   773.87    28911  2.237334e+12    1746              14757       0.5104
2017-08-31    SIS     EQ      778.70   778.70   787.90   771.05   776.00   775.55   778.12    24726  1.923990e+12    1273               8956       0.3622
2017-09-01    SIS     EQ      775.55   771.25   785.00   771.25   780.00   780.30   778.44    51957  4.044538e+12    1932              20842       0.4011
2017-09-04    SIS     EQ      780.30   775.00   790.00   774.10   784.00   780.50   780.29    46848  3.655483e+12    1871              12897       0.2753
2017-09-05    SIS     EQ      780.50   784.80   786.85   768.00   773.00   771.50   779.76    34761  2.710539e+12    1277               7521       0.2164
2017-09-06    SIS     EQ      771.50   771.80   784.00   771.00   773.00   776.10   773.38    93680  7.245015e+12    1358              78540       0.8384
2017-09-07    SIS     EQ      776.10   776.10   781.95   772.60   775.00   776.85   778.40    26657  2.074992e+12    1116              19806       0.7430
