               Symbol Series  Prev Close    Open    High     Low    Last   Close    VWAP    Volume      Turnover  Trades  Deliverable Volume  %Deliverble
Date                                                                                                                                                     
2015-01-01  BOMDYEING     EQ       67.00   66.70   67.65   66.45   66.80   67.00   67.08    582476  3.907397e+12    3863              203677       0.3497
2015-01-02  BOMDYEING     EQ       67.00   66.90   68.60   66.90   67.80   67.80   67.94    743944  5.054229e+12    4808              262361       0.3527
2015-01-05  BOMDYEING     EQ       67.80   67.80   68.40   66.60   66.90   66.85   67.45    493122  3.326097e+12    4456              187479       0.3802
2015-01-06  BOMDYEING     EQ       66.85   66.25   66.40   64.00   64.25   64.30   64.76    683376  4.425440e+12    6016              323282       0.4731
2015-01-07  BOMDYEING     EQ       64.30   64.15   64.80   62.75   63.90   63.75   63.79    622529  3.971141e+12    4592              175100       0.2813
2015-01-08  BOMDYEING     EQ       63.75   64.50   65.80   64.15   65.10   64.95   64.92    704082  4.571149e+12    4816              193199       0.2744
2015-01-09  BOMDYEING     EQ       64.95   65.40   65.75   63.85   64.35   64.40   64.80    463410  3.002678e+12    4020              188142       0.4060
2015-01-12  BOMDYEING     EQ       64.40   64.65   67.30   64.35   66.40   66.25   66.05   1016570  6.714525e+12    7275              317476       0.3123
2015-01-13  BOMDYEING     EQ       66.25   66.40   66.85   64.70   65.45   65.30   65.95    616462  4.065366e+12    5030              141863       0.2301
2015-01-14  BOMDYEING     EQ       65.30   65.15   65.60   64.10   64.35   64.45   64.61    359516  2.322682e+12    3127              105568       0.2936
2015-01-15  BOMDYEING     EQ       64.45   65.10   65.85   64.65   65.10   65.20   65.25    665824  4.344557e+12    5473              250695       0.3765
2015-01-16  BOMDYEING     EQ       65.20   65.25   67.00   64.50   65.50   65.80   66.02    786213  5.190316e+12    5727              262039       0.3333
2015-01-19  BOMDYEING     EQ       65.80   65.55   67.35   65.55   66.30   66.45   66.50    559833  3.722940e+12    5592              227374       0.4061
2015-01-20  BOMDYEING     EQ       66.45   66.45   72.40   66.45   71.80   71.65   70.79   4261810  3.016880e+13   23990             1554326       0.3647
2015-01-21  BOMDYEING     EQ       71.65   72.45   81.65   71.30   79.80   80.35   77.15  10098315  7.791294e+13   49484             2951827       0.2923
2015-01-22  BOMDYEING     EQ       80.35   80.10   81.45   77.40   78.70   79.00   79.42   4645478  3.689274e+13   27025             1279569       0.2754
2015-01-23  BOMDYEING     EQ       79.00   79.15   80.40   75.10   77.30   77.75   77.89   2814934  2.192533e+13   15332              901242       0.3202
2015-01-27  BOMDYEING     EQ       77.75   77.20   78.45   74.25   75.25   75.45   76.18   1293385  9.852525e+12    9551              507509       0.3924
2015-01-28  BOMDYEING     EQ       75.45   74.95   83.90   74.20   78.35   78.45   80.33   6052965  4.862274e+13   33835             1239936       0.2048
2015-01-29  BOMDYEING     EQ       78.45   78.00   84.45   77.20   83.80   83.70   82.21   5981685  4.917499e+13   30215             1805051       0.3018
