Date	Open	High	Low	Close	Adj Close	Volume	EMA_5	EMA_13	EMA_20	EMA_50	EMA_75	EMA_100	EMA_200	EMA_300	EMA_365	RSI_14
2002-07-01	25.25	25.5	24.625	24.665000915527344	8.344111442565918	16080										
2002-07-02	24.405000686645508	25.25	24.405000686645508	24.9950008392334	8.455750465393066	22360										
2002-07-03	24.645000457763672	25.280000686645508	24.625	24.875	8.415153503417969	23384										
2002-07-04	25.0	25.625	25.0	25.6200008392334	8.667187690734863	220120										
2002-07-05	25.625	27.25	25.625	26.915000915527344	9.105280876159668	73952	25.414000701904296									
2002-07-08	27.625	30.440000534057617	27.625	30.045000076293945	10.164153099060059	68104	26.95766716003418									
2002-07-09	30.0	30.1200008392334	28.395000457763672	29.4950008392334	9.978090286254883	40928	27.803445053100585									
2002-07-10	30.0	30.299999237060547	29.375	29.700000762939453	10.047442436218262	31920	28.43563028971354									
2002-07-11	29.514999389648438	29.514999389648438	28.75	29.014999389648438	9.815706253051758	16944	28.628753323025173									
2002-07-12	29.815000534057617	29.815000534057617	28.440000534057617	28.46500015258789	9.629643440246582	14896	28.574168932879413									
2002-07-15	28.264999389648438	28.264999389648438	26.5049991607666	26.969999313354492	9.12388801574707	10240	28.039445726371106									
2002-07-16	27.125	27.5	26.84000015258789	26.954999923706055	9.118814468383789	14240	27.677963792149423									
2002-07-17	27.0	27.0	26.625	26.729999542236328	9.042695045471191	8760	27.36197570884506	27.265000269963192								
2002-07-18	26.75	28.5	26.5049991607666	28.280000686645508	9.567058563232422	20392	27.66798403477854	27.410000329489236								
2002-07-19	28.125	30.0	28.125	29.719999313354492	10.054204940795898	54024	28.351989127637193	27.74000018432713								70.4904661182389
2002-07-22	29.0	29.940000534057617	26.375	26.84000015258789	9.079911231994629	37888	27.84799280262076	27.611428751221524								56.32739274354005
2002-07-23	26.389999389648438	27.674999237060547	25.8799991607666	27.514999389648438	9.308260917663574	40440	27.73699499829665	27.597653128139655								58.435280960112955
2002-07-24	27.25	27.25	26.875	27.1299991607666	9.178014755249023	21624	27.5346630524533	27.530845418514932								56.75273234880493
2002-07-25	27.25	27.850000381469727	27.25	27.25	9.218610763549805	8560	27.4397753683022	27.49072464444137								57.16671472091362
2002-07-26	26.625	27.229999542236328	25.625	25.725000381469727	8.702707290649414	34384	26.86818370602471	27.238478321159707	27.345250129699707							50.54498592295099
