Date	Open	High	Low	Close	Adj Close	Volume
2019-09-19	1210.0	1270.5	1210.0	1270.5	1207.1934814453125	1777465
2019-09-20	1329.0	1334.0	1329.0	1334.0	1267.529296875	690162
2019-09-23	1400.699951171875	1400.699951171875	1400.699951171875	1400.699951171875	1330.90576171875	8524
2019-09-24	1470.699951171875	1470.699951171875	1470.699951171875	1470.699951171875	1397.417724609375	624163
2019-09-25	1544.199951171875	1544.199951171875	1397.199951171875	1404.949951171875	1334.944091796875	132645
2019-09-26	1355.0	1470.0	1334.75	1336.1500244140625	1269.572265625	19564
2019-09-27	1334.0	1375.0	1271.050048828125	1300.050048828125	1235.2711181640625	1761136
2019-09-30	1251.550048828125	1365.0	1235.050048828125	1235.050048828125	1173.510009765625	17349
2019-10-01	1203.0	1296.800048828125	1173.300048828125	1274.300048828125	1210.80419921875	45389
2019-10-03	1274.300048828125	1299.949951171875	1212.0	1289.75	1225.4842529296875	13675
2019-10-04	1252.050048828125	1292.949951171875	1226.0	1279.75	1215.9825439453125	10272
2019-10-07	1289.800048828125	1299.8499755859375	1241.050048828125	1279.4000244140625	1215.6500244140625	8424
2019-10-09	1279.0	1289.0	1220.0	1235.8499755859375	1174.2698974609375	15922
2019-10-10	1201.25	1249.949951171875	1181.0	1191.4000244140625	1132.034912109375	4316
2019-10-11	1195.949951171875	1199.949951171875	1150.0	1155.949951171875	1098.3511962890625	20687
2019-10-14	1150.050048828125	1150.050048828125	1085.0	1103.6500244140625	1048.6572265625	19534
2019-10-15	1086.5999755859375	1287.75	1086.550048828125	1123.550048828125	1067.5657958984375	298320
2019-10-16	1103.1500244140625	1178.75	1103.1500244140625	1148.800048828125	1091.5574951171875	4374
2019-10-17	1184.0	1200.0	1116.0	1181.3499755859375	1122.4854736328125	6261
2019-10-18	1240.0	1240.0	1180.0	1202.75	1142.8192138671875	4966
2019-10-22	1240.0	1240.0	1130.050048828125	1187.3499755859375	1128.1866455078125	7047
2019-10-23	1190.0	1220.9000244140625	1188.1500244140625	1208.0	1147.8077392578125	6740
2019-10-24	1244.949951171875	1244.949951171875	1199.949951171875	1207.199951171875	1147.047607421875	1153
2019-10-25	1244.0	1285.0	1210.050048828125	1265.75	1202.6800537109375	17940
2019-10-29	1305.0	1324.0	1270.0	1300.5	1235.6986083984375	22228
2019-10-30	1340.0	1340.0	1295.050048828125	1310.25	1244.9627685546875	22361
2019-10-31	1312.050048828125	1334.0	1312.0	1327.449951171875	1271.0062255859375	41283
2019-11-01	1325.0	1339.0	1321.0999755859375	1331.1500244140625	1274.548828125	24054
2019-11-04	1332.0	1353.0	1260.8499755859375	1315.050048828125	1259.133544921875	13389
2019-11-05	1327.0	1327.0	1275.0	1282.9000244140625	1228.3505859375	5822
2019-11-06	1334.0	1334.0	1275.0	1289.8499755859375	1235.0050048828125	7020
2019-11-07	1298.9000244140625	1300.0	1248.949951171875	1252.949951171875	1199.6739501953125	8531
2019-11-08	1274.300048828125	1290.0	1215.449951171875	1249.5	1196.37060546875	6058
2019-11-11	1243.9000244140625	1280.0	1227.5999755859375	1259.300048828125	1205.7540283203125	5757
2019-11-13	1248.0	1248.0	1211.0	1235.1500244140625	1182.630859375	13525
2019-11-14	1260.1500244140625	1260.199951171875	1206.0999755859375	1223.800048828125	1171.7635498046875	3504
2019-11-15	1223.300048828125	1261.050048828125	1215.0	1229.3499755859375	1177.0775146484375	12550
2019-11-18	1209.050048828125	1234.0	1209.050048828125	1216.300048828125	1164.5823974609375	3843
2019-11-19	1217.8499755859375	1244.0	1217.8499755859375	1227.800048828125	1175.593505859375	5774
2019-11-20	1283.0	1283.0	1230.4000244140625	1240.25	1187.5140380859375	3912
2019-11-21	1240.0	1267.449951171875	1212.25	1246.9000244140625	1193.88134765625	14217
2019-11-22	1227.0	1273.949951171875	1212.25	1237.6500244140625	1185.0245361328125	6369
2019-11-25	1237.6500244140625	1279.0	1232.550048828125	1272.449951171875	1218.3448486328125	4631
2019-11-26	1284.949951171875	1324.9000244140625	1284.949951171875	1311.300048828125	1255.54296875	38125
