Date	Open	High	Low	Close	Adj Close	Volume
2002-07-01	350.0	354.8999938964844	348.0	350.70001220703125	290.2210388183594	1529
2002-07-02	353.29998779296875	354.70001220703125	341.75	342.70001220703125	283.60064697265625	1583
2002-07-03	352.8999938964844	352.8999938964844	337.5	339.3500061035156	280.8283386230469	2875
2002-07-04	342.0	344.0	337.0	340.20001220703125	281.53173828125	4179
2002-07-05	341.54998779296875	349.0	340.0	342.04998779296875	283.06268310546875	2639
2002-07-08	348.95001220703125	370.0	343.70001220703125	353.6000061035156	292.620849609375	3341
2002-07-09	364.29998779296875	365.0	351.1000061035156	351.75	291.0899353027344	3370
2002-07-10	352.1000061035156	353.0	344.95001220703125	347.3500061035156	287.44873046875	1159
2002-07-11	345.0	345.0	340.1000061035156	341.29998779296875	282.4420471191406	1806
2002-07-12	347.6000061035156	347.6000061035156	339.25	340.3500061035156	281.6559143066406	565
2002-07-15	332.04998779296875	344.20001220703125	330.0	341.29998779296875	282.4420471191406	984
2002-07-16	331.04998779296875	340.5	331.04998779296875	340.04998779296875	281.40765380859375	1442
2002-07-17	340.0	341.0	334.20001220703125	335.1499938964844	277.3526306152344	939
2002-07-18	339.0	341.8500061035156	334.0	335.1000061035156	277.31121826171875	1069
2002-07-19	334.1499938964844	339.6499938964844	334.1499938964844	335.95001220703125	278.0147399902344	619
2002-07-22	330.0	344.8999938964844	324.29998779296875	337.6499938964844	279.4215393066406	2585
2002-07-23	345.0	345.0	328.0	332.70001220703125	275.3251647949219	1472
2002-07-24	328.45001220703125	341.0	328.45001220703125	338.1499938964844	279.835205078125	1673
2002-07-25	340.0	343.5	334.1499938964844	340.0	281.3662109375	2177
2002-07-26	335.0	343.8999938964844	333.5	336.79998779296875	278.7181091308594	2394
2002-07-29	331.0	335.0	312.70001220703125	320.1000061035156	264.8981018066406	2316
2002-07-30	325.0	325.0	315.1499938964844	319.6000061035156	264.4842834472656	2070
2002-07-31	285.0	328.79998779296875	285.0	311.1000061035156	257.4500732421875	2354
2002-08-01	322.25	340.0	320.0	323.5	267.7117614746094	4984
2002-08-02	324.0	330.0	317.04998779296875	327.95001220703125	271.394287109375	1558
2002-08-05	330.0	335.70001220703125	330.0	334.95001220703125	277.1871643066406	2551
2002-08-06	331.04998779296875	333.25	327.0	329.6000061035156	272.759765625	1038
2002-08-07	332.0	334.0	329.0	329.20001220703125	272.4287109375	1712
2002-08-08	329.20001220703125	329.70001220703125	320.0	320.6499938964844	265.3532409667969	2087
2002-08-09	321.70001220703125	326.8999938964844	321.3999938964844	325.3999938964844	269.2840576171875	825
2002-08-12	328.5	329.95001220703125	325.0	328.1499938964844	271.55975341796875	268
2002-08-13	329.8999938964844	331.95001220703125	328.3999938964844	330.54998779296875	273.5458984375	268
2002-08-14	330.0	335.0	325.70001220703125	332.1000061035156	274.8286437988281	497
2002-08-16	331.04998779296875	338.0	331.04998779296875	334.20001220703125	276.5665588378906	465
2002-08-19	359.8999938964844	359.8999938964844	326.1000061035156	327.1499938964844	270.73223876953125	1995
2002-08-20	331.0	334.8999938964844	331.0	333.79998779296875	276.2353820800781	569
2002-08-21	322.20001220703125	333.95001220703125	322.20001220703125	330.5	273.5045471191406	483
2002-08-22	322.1000061035156	331.0	322.1000061035156	326.8500061035156	270.4840087890625	367
2002-08-23	329.0	335.0	326.5	328.25	271.642578125	1169
2002-08-26	326.1499938964844	335.0	326.1499938964844	334.3500061035156	276.6906433105469	652
2002-08-27	330.04998779296875	330.04998779296875	325.0	326.04998779296875	269.8219299316406	956
2002-08-28	326.1499938964844	331.0	325.0	325.29998779296875	269.2012023925781	533
2002-08-29	326.04998779296875	327.95001220703125	322.0	322.8500061035156	267.1738586425781	887
2002-08-30	325.0	330.0	325.0	325.45001220703125	269.325439453125	99
2002-09-02	326.5	329.8999938964844	325.0	325.0	268.95306396484375	487
2002-09-03	322.3500061035156	328.0	322.1000061035156	322.95001220703125	267.25653076171875	651
2002-09-04	322.1000061035156	324.95001220703125	317.0	319.3500061035156	264.2773742675781	672
2002-09-05	321.1499938964844	321.1499938964844	318.04998779296875	318.8999938964844	263.9049377441406	600
2002-09-06	319.1000061035156	320.0	315.0	315.1499938964844	260.80169677734375	1471
2002-09-09	320.0	320.0	316.8999938964844	318.20001220703125	263.32568359375	584
2002-09-11	327.0	330.0	326.1499938964844	328.25	271.642578125	803
2002-09-12	330.0	330.0	320.0	328.3500061035156	271.72528076171875	1408
2002-09-13	324.0	324.8999938964844	319.25	320.54998779296875	265.2704162597656	1435
2002-09-16	323.0	340.0	322.1000061035156	334.20001220703125	276.5665588378906	2016
2002-09-17	333.0	337.8500061035156	325.1000061035156	327.45001220703125	270.98052978515625	728
2002-09-18	326.1499938964844	329.0	321.0	321.70001220703125	266.22210693359375	509
2002-09-19	321.95001220703125	321.95001220703125	313.25	314.8500061035156	260.5534362792969	571
2002-09-20	310.0	318.95001220703125	310.0	316.0	261.5050964355469	799
2002-09-23	320.0	320.0	313.25	314.04998779296875	259.8913269042969	697
2002-09-24	319.1499938964844	325.0	301.0	305.3999938964844	252.73309326171875	2571
2002-09-25	300.3500061035156	314.5	300.0	303.29998779296875	250.99525451660156	17768
2002-09-26	307.0	307.95001220703125	301.0	304.29998779296875	251.82273864746094	735
2002-09-27	309.6499938964844	318.0	309.6499938964844	315.8500061035156	261.3809814453125	1017
2002-09-30	315.0	315.0	305.0	307.25	254.2640838623047	902
2002-10-01	306.5	307.3999938964844	305.0	305.29998779296875	252.6503448486328	625
2002-10-03	305.25	305.25	297.1000061035156	299.5	247.85060119628906	2042
2002-10-04	304.95001220703125	304.95001220703125	296.25	301.54998779296875	249.54702758789062	462
2002-10-07	301.04998779296875	305.0	300.79998779296875	302.6000061035156	250.4159393310547	484
2002-10-08	303.0	308.6499938964844	302.0	304.29998779296875	251.82273864746094	552
2002-10-09	304.6499938964844	308.3500061035156	304.0	305.1499938964844	252.5262451171875	778
2002-10-10	304.0	304.0	298.0	300.0	248.26431274414062	921
2002-10-11	300.5	301.0	298.6000061035156	300.79998779296875	248.92630004882812	1423
2002-10-14	302.0	302.0	290.29998779296875	293.04998779296875	242.5128936767578	1077
2002-10-16	310.0	310.0	293.04998779296875	293.3999938964844	242.8025665283203	953
2002-10-17	297.0	297.0	287.1499938964844	289.3500061035156	239.45095825195312	1473
2002-10-18	295.0	296.20001220703125	292.20001220703125	295.04998779296875	244.16796875	1038
2002-10-21	293.0	293.0	290.1000061035156	291.79998779296875	241.4784393310547	962
2002-10-22	292.04998779296875	293.45001220703125	280.1000061035156	283.70001220703125	234.7753143310547	2434
2002-10-23	278.29998779296875	296.95001220703125	278.29998779296875	294.3999938964844	243.63003540039062	2835
2002-10-24	298.6499938964844	298.6499938964844	293.1000061035156	295.29998779296875	244.3748016357422	989
2002-10-25	293.0	299.5	289.95001220703125	295.3999938964844	244.4575958251953	346
2002-10-28	309.0	309.0	290.0	291.79998779296875	241.4784393310547	306
2002-10-29	281.1000061035156	305.0	281.1000061035156	303.1499938964844	250.87112426757812	1225
2002-10-30	305.0	312.0	304.0	306.6499938964844	253.76751708984375	967
2002-10-31	306.04998779296875	310.70001220703125	301.0	303.70001220703125	251.32623291015625	1084
2002-11-01	301.1499938964844	302.0	298.0	298.0	246.60923767089844	899
2002-11-04	300.0	302.0	299.1000061035156	300.04998779296875	248.30569458007812	1156
2002-11-05	300.0	300.0	295.70001220703125	296.79998779296875	245.6161346435547	1265
2002-11-07	307.95001220703125	307.95001220703125	294.0	299.95001220703125	248.2229461669922	1063
2002-11-08	300.0	300.0	295.20001220703125	296.8500061035156	245.6575927734375	1744
2002-11-11	296.29998779296875	300.0	291.25	297.75	246.4023895263672	862
2002-11-12	292.79998779296875	299.0	292.1000061035156	298.0	246.60923767089844	1638
2002-11-13	292.04998779296875	303.0	292.04998779296875	299.0	247.436767578125	153
2002-11-14	297.0	301.0	295.25	299.20001220703125	247.60227966308594	303
2002-11-15	299.95001220703125	304.5	298.5	299.3999938964844	247.7677459716797	543
2002-11-18	300.0	300.0	295.0	298.54998779296875	247.06439208984375	894
2002-11-20	297.04998779296875	300.0	290.0	295.3999938964844	244.4575958251953	1115
2002-11-21	299.5	304.0	296.0	299.0	247.436767578125	595
2002-11-22	300.0	300.0	296.5	297.8999938964844	246.52647399902344	585
2002-11-25	300.95001220703125	303.75	298.1000061035156	303.54998779296875	251.2021026611328	1921
2002-11-26	302.20001220703125	304.0	301.5	301.54998779296875	249.54702758789062	1410
2002-11-27	311.29998779296875	315.0	305.0	312.04998779296875	258.2362365722656	3280
2002-11-28	313.1000061035156	330.0	313.04998779296875	321.25	265.8497009277344	3959
2002-11-29	326.0	330.0	318.04998779296875	320.0	264.8153076171875	2463
2002-12-02	324.5	325.0	319.0	323.6499938964844	267.8357849121094	693
2002-12-03	313.0	328.0	313.0	325.8500061035156	269.6564636230469	4647
2002-12-04	317.1499938964844	322.54998779296875	312.25	316.79998779296875	262.16705322265625	833
2002-12-05	319.25	325.0	310.1000061035156	320.1000061035156	264.8981018066406	1265
2002-12-06	322.95001220703125	323.0	317.04998779296875	319.3999938964844	264.3187561035156	1129
2002-12-09	317.0	319.79998779296875	312.29998779296875	317.75	262.953369140625	1616
2002-12-10	315.25	331.0	315.0	328.29998779296875	271.6839599609375	1400
2002-12-11	320.04998779296875	330.0	320.04998779296875	325.1000061035156	269.0358581542969	2111
2002-12-12	320.0	325.0	317.0	320.04998779296875	264.856689453125	2423
2002-12-13	318.0	322.8500061035156	317.04998779296875	318.6000061035156	263.6567077636719	724
2002-12-16	336.0	336.0	317.1000061035156	318.1000061035156	263.2429504394531	1368
2002-12-17	316.20001220703125	318.0	314.8500061035156	317.75	262.953369140625	506
2002-12-18	296.0	320.0	296.0	319.0	263.98773193359375	454
2002-12-19	316.25	316.25	312.5	313.79998779296875	259.6844482421875	2186
2002-12-20	309.1499938964844	318.0	309.1499938964844	317.8500061035156	263.03607177734375	320
2002-12-23	315.0	315.0	309.0	309.3999938964844	256.043212890625	590
2002-12-24	320.0	320.0	305.8999938964844	310.1499938964844	256.6639404296875	2305
2002-12-26	315.0	315.0	306.1000061035156	310.0	256.539794921875	1366
2002-12-27	315.0	315.0	310.0	311.5	257.7810974121094	1802
2002-12-30	311.29998779296875	317.0	311.29998779296875	312.5	258.608642578125	1859
2002-12-31	307.04998779296875	316.0	306.0	312.29998779296875	258.4431457519531	1443
2003-01-01	321.0	332.8500061035156	317.20001220703125	320.29998779296875	265.0635986328125	2924
2003-01-02	324.79998779296875	324.79998779296875	319.0	319.1000061035156	264.0704345703125	1815
2003-01-03	303.0	322.0	303.0	315.0	260.67755126953125	762
2003-01-06	315.0	315.79998779296875	307.75	313.8500061035156	259.72589111328125	754
2003-01-07	313.1000061035156	314.8999938964844	310.25	311.3999938964844	257.6984558105469	1107
2003-01-08	311.04998779296875	319.0	310.0	314.29998779296875	260.0982666015625	2785
2003-01-09	314.0	318.5	314.0	316.54998779296875	261.9602355957031	1142
2003-01-10	315.0	318.0	312.0	315.3500061035156	260.96722412109375	814
2003-01-13	307.75	315.0	307.75	313.79998779296875	259.6844482421875	1125
2003-01-14	310.04998779296875	314.95001220703125	310.04998779296875	311.8500061035156	258.07073974609375	819
2003-01-15	311.0	314.0	310.54998779296875	313.3500061035156	259.3121032714844	999
2003-01-16	315.0	315.0	312.25	313.6000061035156	259.5190124511719	1040
2003-01-17	309.04998779296875	318.0	309.04998779296875	316.0	261.5050964355469	2047
2003-01-20	317.5	317.5	301.0	308.79998779296875	255.54678344726562	1290
2003-01-21	309.3500061035156	315.0	307.20001220703125	308.6499938964844	255.42259216308594	2523
2003-01-22	310.54998779296875	312.95001220703125	307.04998779296875	308.1499938964844	255.0088348388672	677
2003-01-23	317.79998779296875	317.79998779296875	307.0	308.79998779296875	255.54678344726562	146
2003-01-24	306.20001220703125	313.6000061035156	304.1000061035156	307.0	254.05714416503906	1812
2003-01-27	300.1000061035156	303.0	292.0	295.3999938964844	244.4575958251953	1414
2003-01-28	297.04998779296875	302.0	295.04998779296875	298.0	246.60923767089844	921
2003-01-29	298.0	302.79998779296875	292.0	294.8500061035156	244.00247192382812	1360
2003-01-30	291.04998779296875	299.0	291.04998779296875	296.5	245.36790466308594	548
2003-01-31	295.1000061035156	299.0	292.0	292.29998779296875	241.8922576904297	538
2003-02-03	285.0	299.95001220703125	280.0	289.79998779296875	239.8233184814453	421
2003-02-04	295.0	295.8500061035156	292.04998779296875	293.1000061035156	242.55426025390625	458
2003-02-05	299.8999938964844	300.0	294.04998779296875	299.3999938964844	247.7677459716797	325
2003-02-06	291.0	297.8500061035156	291.0	296.3999938964844	245.28515625	922
2003-02-07	283.04998779296875	300.0	283.04998779296875	297.04998779296875	245.8230438232422	291
2003-02-10	294.0	299.95001220703125	294.0	297.70001220703125	246.36099243164062	320
2003-02-11	297.0	301.5	297.0	297.0	245.78172302246094	1756
2003-02-12	298.0	298.0	283.1000061035156	294.6000061035156	243.7955780029297	1168
2003-02-14	293.0	293.1499938964844	288.1000061035156	288.75	238.95443725585938	951
2003-02-17	290.0	296.25	287.0	295.20001220703125	244.2921142578125	649
