               Symbol Series  Prev Close    Open    High     Low    Last   Close    VWAP    Volume      Turnover  Trades  Deliverable Volume  %Deliverble
Date                                                                                                                                                     
2015-01-01  EDELWEISS     EQ       53.80   53.80   54.00   53.05   53.30   53.50   53.49    630264  3.371407e+12    2489              357312       0.5669
2015-01-02  EDELWEISS     EQ       53.50   53.50   57.40   53.50   56.50   56.45   55.52   2137838  1.186938e+13    6960             1201677       0.5621
2015-01-05  EDELWEISS     EQ       56.45   56.50   57.35   54.50   55.65   55.80   55.99    954092  5.341531e+12    3898              522823       0.5480
2015-01-06  EDELWEISS     EQ       55.80   55.10   55.10   52.50   53.25   52.95   53.77    850757  4.574629e+12    3619              525631       0.6178
2015-01-07  EDELWEISS     EQ       52.95   52.80   54.75   52.05   54.60   54.20   53.17    885834  4.709632e+12    4238              432317       0.4880
2015-01-08  EDELWEISS     EQ       54.20   54.50   55.80   54.50   55.15   55.45   55.19    779748  4.303542e+12    2851              577067       0.7401
2015-01-09  EDELWEISS     EQ       55.45   55.95   59.40   55.10   58.65   58.70   57.97   2494704  1.446115e+13    9274             1234670       0.4949
2015-01-12  EDELWEISS     EQ       58.70   58.65   61.65   58.10   60.65   60.65   60.06   2262167  1.358649e+13   11336             1233858       0.5454
2015-01-13  EDELWEISS     EQ       60.65   60.65   60.85   58.65   59.75   59.25   59.55    918468  5.469271e+12    9221              568723       0.6192
2015-01-14  EDELWEISS     EQ       59.25   59.90   59.90   57.20   57.50   58.05   58.07    524201  3.044049e+12    2114              262030       0.4999
2015-01-15  EDELWEISS     EQ       58.05   58.95   60.30   57.60   58.90   58.95   58.89    936545  5.515191e+12    4724              544662       0.5816
2015-01-16  EDELWEISS     EQ       58.95   59.00   64.30   58.70   64.10   63.90   62.72   3001820  1.882796e+13   13062             1418913       0.4727
2015-01-19  EDELWEISS     EQ       63.90   64.50   67.35   64.15   64.50   64.40   65.33   2941656  1.921775e+13   12128             1484572       0.5047
2015-01-20  EDELWEISS     EQ       64.40   64.65   68.40   64.50   67.70   67.40   67.14   2779620  1.866337e+13   12321             1356959       0.4882
2015-01-21  EDELWEISS     EQ       67.40   67.90   68.70   65.00   66.75   66.50   66.98   1366353  9.151649e+12    7199              674391       0.4936
2015-01-22  EDELWEISS     EQ       66.50   67.30   69.40   66.50   68.80   68.85   68.28   1893153  1.292705e+13   10523              751721       0.3971
2015-01-23  EDELWEISS     EQ       68.85   69.60   72.00   68.10   70.60   70.05   70.41   6455493  4.545342e+13   36735             2342124       0.3628
2015-01-27  EDELWEISS     EQ       70.05   70.70   82.40   70.50   76.40   76.20   74.43  27806173  2.069716e+14   42977            21018377       0.7559
2015-01-28  EDELWEISS     EQ       76.20   76.00   76.00   70.95   72.50   72.30   73.02   2468192  1.802161e+13   14048             1169371       0.4738
2015-01-29  EDELWEISS     EQ       72.30   72.40   73.90   70.60   72.35   72.30   72.50   1706799  1.237442e+13   15011              770763       0.4516
2015-01-30  EDELWEISS     EQ       72.30   72.80   72.80   69.05   69.50   69.45   70.20   1869155  1.312183e+13   11946             1012505       0.5417
2015-02-02  EDELWEISS     EQ       69.45   69.80   72.00   69.00   71.30   71.30   71.04   1040519  7.391550e+12    4815              490781       0.4717
2015-02-03  EDELWEISS     EQ       71.30   71.20   72.25   69.70   70.70   70.45   70.96    998261  7.083339e+12    4110              398517       0.3992
2015-02-04  EDELWEISS     EQ       70.45   70.75   72.90   69.80   71.40   71.40   71.53   1214999  8.690329e+12    5155              358423       0.2950
2015-02-05  EDELWEISS     EQ       71.40   71.90   71.90   66.05   67.20   66.55   68.72   1014072  6.968674e+12    4109              619054       0.6105
2015-02-06  EDELWEISS     EQ       66.55   66.90   68.30   66.20   67.25   67.05   67.23    898700  6.042089e+12    3872              397150       0.4419
2015-02-09  EDELWEISS     EQ       67.05   66.30   66.85   65.05   65.25   65.35   65.85    591306  3.893727e+12    2793              315486       0.5335
2015-02-10  EDELWEISS     EQ       65.35   65.80   67.45   61.60   63.00   62.95   64.53   1020562  6.585564e+12    4366              535236       0.5245
2015-02-11  EDELWEISS     EQ       62.95   63.70   64.70   62.00   63.50   63.35   63.50    965159  6.129084e+12    3813              504398       0.5226
2015-02-12  EDELWEISS     EQ       63.35   63.60   69.45   63.00   69.15   68.80   66.96   2877112  1.926432e+13   11354              953318       0.3313
2015-02-13  EDELWEISS     EQ       68.80   69.50   71.15   68.80   69.00   69.10   69.94   1709517  1.195571e+13    8009              582361       0.3407
2015-02-16  EDELWEISS     EQ       69.10   69.45   69.60   66.75   67.60   67.45   68.33    787745  5.382790e+12    3430              428205       0.5436
2015-02-18  EDELWEISS     EQ       67.45   67.80   71.45   67.15   71.00   71.05   69.83   1496715  1.045179e+13    7062              625869       0.4182
2015-02-19  EDELWEISS     EQ       71.05   71.65   73.00   69.25   70.25   69.75   70.84   2612935  1.851050e+13   11763             1320612       0.5054
2015-02-20  EDELWEISS     EQ       69.75   70.10   72.20   69.05   70.30   70.25   70.44   1160330  8.173496e+12    5548              472564       0.4073
2015-02-23  EDELWEISS     EQ       70.25   70.00   70.80   68.35   69.40   68.75   69.25    884807  6.126934e+12    4515              633960       0.7165
2015-02-24  EDELWEISS     EQ       68.75   68.80   70.50   68.35   69.85   70.00   69.63    791857  5.513983e+12    5315              414504       0.5235
2015-02-25  EDELWEISS     EQ       70.00   70.05   70.40   68.75   69.45   69.10   69.51    570042  3.962365e+12    3646              347688       0.6099
2015-02-26  EDELWEISS     EQ       69.10   69.15   69.45   67.10   68.20   67.80   68.06    526745  3.585140e+12    4548              365245       0.6934
2015-02-27  EDELWEISS     EQ       67.80   68.30   68.80   66.75   67.50   67.60   67.73    903264  6.117561e+12    9571              547508       0.6061
2015-02-28  EDELWEISS     EQ       67.60   68.10   69.40   65.50   67.75   67.90   67.72    866174  5.865500e+12    3710              360418       0.4161
2015-03-02  EDELWEISS     EQ       67.90   68.50   69.55   66.80   68.40   68.45   68.13    625440  4.261378e+12    2940              301193       0.4816
2015-03-03  EDELWEISS     EQ       68.45   68.95   73.70   68.95   72.60   72.45   72.01   2726923  1.963540e+13   14944             1104629       0.4051
2015-03-04  EDELWEISS     EQ       72.45   73.25   73.90   68.15   68.75   68.70   71.13   1115181  7.932190e+12    5984              605882       0.5433
2015-03-05  EDELWEISS     EQ       68.70   68.70   71.90   67.70   70.25   70.55   69.97    927586  6.490762e+12    4534              419836       0.4526
2015-03-09  EDELWEISS     EQ       70.55   69.05   69.85   67.50   67.80   68.15   68.55    523498  3.588532e+12    2503              344151       0.6574
2015-03-10  EDELWEISS     EQ       68.15   68.40   68.70   66.30   67.50   67.00   67.36    447304  3.012943e+12    2313              241385       0.5396
2015-03-11  EDELWEISS     EQ       67.00   67.00   68.60   66.75   67.20   67.00   67.51    413388  2.790710e+12    2635              162642       0.3934
2015-03-12  EDELWEISS     EQ       67.00   67.50   71.60   65.70   69.20   69.30   68.73   1428373  9.817646e+12    6713              681283       0.4770
2015-03-13  EDELWEISS     EQ       69.30   70.85   72.45   69.00   69.75   70.00   70.61   1749555  1.235340e+13    9838              698030       0.3990
2015-03-16  EDELWEISS     EQ       70.00   69.90   70.00   67.10   68.65   67.95   68.44    604704  4.138747e+12    2793              342351       0.5661
2015-03-17  EDELWEISS     EQ       67.95   68.30   69.15   67.00   68.10   67.80   68.10    444383  3.026061e+12    2109              201520       0.4535
