Date	Open	High	Low	Close	Adj Close	Volume
2010-05-20	27.100000381469727	27.100000381469727	24.0	25.100000381469727	13.128520011901855	135360000
2010-05-21	24.600000381469727	25.25	24.200000762939453	24.700000762939453	12.919297218322754	11085400
2010-05-24	25.0	25.399999618530273	24.600000381469727	24.799999237060547	12.971601486206055	5841552
2010-05-25	24.5	24.649999618530273	24.0	24.049999237060547	12.579315185546875	3697795
2010-05-26	24.25	24.600000381469727	24.200000762939453	24.350000381469727	12.73622989654541	3248400
2010-05-27	24.350000381469727	24.450000762939453	23.899999618530273	24.049999237060547	12.579315185546875	1110498
2010-05-28	24.350000381469727	24.350000381469727	24.100000381469727	24.200000762939453	12.657774925231934	703600
2010-05-31	24.25	24.899999618530273	23.899999618530273	24.700000762939453	12.919297218322754	5881711
2010-06-01	24.799999237060547	24.799999237060547	24.100000381469727	24.200000762939453	12.657774925231934	494642
2010-06-02	24.399999618530273	24.399999618530273	23.950000762939453	24.0	12.553167343139648	933200
2010-06-03	24.350000381469727	24.350000381469727	24.0	24.049999237060547	12.579315185546875	592300
2010-06-04	24.049999237060547	24.5	24.049999237060547	24.25	12.683923721313477	2786248
2010-06-07	24.149999618530273	24.299999237060547	23.799999237060547	24.049999237060547	12.579315185546875	401271
2010-06-08	24.0	24.450000762939453	24.0	24.100000381469727	12.60546875	435224
2010-06-09	24.299999237060547	24.75	24.100000381469727	24.149999618530273	12.631620407104492	791939
2010-06-10	24.149999618530273	24.299999237060547	24.149999618530273	24.200000762939453	12.657774925231934	262237
2010-06-11	24.25	24.350000381469727	24.0	24.200000762939453	12.657774925231934	377800
2010-06-14	24.200000762939453	24.299999237060547	24.049999237060547	24.100000381469727	12.60546875	388945
2010-06-15	24.100000381469727	24.25	24.049999237060547	24.100000381469727	12.60546875	414023
2010-06-16	24.149999618530273	24.299999237060547	24.100000381469727	24.100000381469727	12.60546875	314734
2010-06-17	24.049999237060547	24.350000381469727	24.049999237060547	24.149999618530273	12.631620407104492	327300
2010-06-18	24.25	24.299999237060547	24.049999237060547	24.100000381469727	12.60546875	298213
2010-06-21	24.350000381469727	24.350000381469727	24.049999237060547	24.100000381469727	12.60546875	311300
2010-06-22	24.100000381469727	24.399999618530273	24.049999237060547	24.049999237060547	12.579315185546875	852700
2010-06-23	24.049999237060547	24.149999618530273	23.049999237060547	23.200000762939453	12.134725570678711	3141500
2010-06-24	23.5	27.100000381469727	23.25	23.399999618530273	12.239334106445312	3552000
2010-06-25	23.450000762939453	23.75	23.049999237060547	23.200000762939453	12.134725570678711	1725528
2010-06-28	23.450000762939453	24.149999618530273	23.200000762939453	23.899999618530273	12.50085735321045	2407936
2010-06-29	24.100000381469727	24.200000762939453	23.350000381469727	23.549999237060547	12.317791938781738	1679064
