Date	Open	High	Low	Close	Adj Close	Volume	EMA_5	EMA_13	EMA_20	EMA_50	EMA_75	EMA_100	EMA_200	EMA_300	EMA_365	RSI_14
2016-02-12	860.0	1032.0	806.6500244140625	1022.8499755859375	1022.8499755859375	5498099										
2016-02-15	1077.949951171875	1185.0	1075.0	1172.550048828125	1172.550048828125	1484889										
2016-02-16	1180.0	1209.449951171875	1105.0	1164.449951171875	1164.449951171875	913567										
2016-02-17	1159.75	1159.75	1105.0	1126.949951171875	1126.949951171875	277485										
2016-02-18	1127.0999755859375	1154.4000244140625	1115.0	1131.050048828125	1131.050048828125	204798	1123.5699951171875									
2016-02-19	1132.0	1177.699951171875	912.6500244140625	1150.800048828125	1150.800048828125	2972757	1132.6466796875									
2016-02-22	1157.0	1175.0	1086.6500244140625	1124.5999755859375	1124.5999755859375	743284	1129.964444986979									
2016-02-23	1113.5	1141.0	1047.5	1084.0	1084.0	501738	1114.6429633246528									
2016-02-24	1089.0	1089.0	1048.0	1065.75	1065.75	201967	1098.3453088831018									
2016-02-25	1067.699951171875	1075.0	1040.0	1052.3499755859375	1052.3499755859375	69744	1083.0135311173804									
2016-02-26	1052.5	1065.0	971.2999877929688	1009.2000122070312	1009.2000122070312	332636	1058.4090248139307									
2016-02-29	1004.0	1042.0	976.0	1017.75	1017.75	271224	1044.8560165426204									
2016-03-01	1019.75	1075.0	1016.6500244140625	1060.449951171875	1060.449951171875	159194	1050.0539947523719	1090.9807645357573								
2016-03-02	1068.699951171875	1094.5	1033.050048828125	1043.699951171875	1043.699951171875	101320	1047.9359802255397	1084.2263626266313								
2016-03-03	1050.0	1063.800048828125	1026.300048828125	1042.0999755859375	1042.0999755859375	78770	1045.9906453456722	1078.2083073351037								52.23655050208074
2016-03-04	1032.0	1065.0	1031.0	1039.9000244140625	1039.9000244140625	51075	1043.9604383684689	1072.7356954892407								51.95055062199339
2016-03-08	1035.0	1053.9000244140625	1020.0	1029.050048828125	1029.050048828125	34735	1038.9903085216877	1066.494888823367								50.48252763757818
2016-03-09	1021.0	1045.0	1021.0	1030.5	1030.5	25623	1036.160205681125	1061.3527618486003								50.68308927379272
2016-03-10	1034.8499755859375	1058.5999755859375	1016.0	1020.5499877929688	1020.5499877929688	38004	1030.9567997184063	1055.5237941263672								49.210103362314335
2016-03-11	1024.6500244140625	1031.0	975.0	979.75	979.75	37917	1013.8878664789376	1044.698966394029	1068.4149963378907							43.61289432526178
2016-03-14	966.0	1000.0	950.25	980.4000244140625	980.4000244140625	107739	1002.7252524573125	1035.5134032540338	1060.032618059431							43.72272019860241
2016-03-15	961.0999755859375	989.0	955.25	968.5499877929688	968.5499877929688	68522	991.3334975691979	1025.9472010453103	1051.3199866054822							42.11240956351403
2016-03-16	953.25	977.0	953.25	962.0499877929688	962.0499877929688	30646	981.5723276437882	1016.8190277235473	1042.8180819566714							41.21571674466916
2016-03-17	971.0999755859375	975.9500122070312	942.0	950.75	950.75	28816	971.2982184291922	1007.380595191612	1034.0496931988932							39.63567290439664
2016-03-18	946.0	964.0	937.0	947.3499755859375	947.3499755859375	20736	963.3154708147739	998.8047923908014	1025.7925772357546							39.14935568861556
2016-03-21	941.3499755859375	948.7999877929688	930.0	936.2000122070312	936.2000122070312	16515	954.276984612193	989.8612523645485	1017.2599519949238							37.523389327039354
2016-03-22	938.0	942.5999755859375	904.2000122070312	913.2999877929688	913.2999877929688	24696	940.6179856724516	978.9239288543228	1007.359003023309							34.36643293948647
2016-03-23	903.0	978.7999877929688	903.0	925.2999877929688	925.2999877929688	55254	935.5119863792906	971.2633658455579	999.5438587156575							37.34136751464197
2016-03-28	925.4000244140625	940.7999877929688	875.0	881.6500244140625	881.6500244140625	25222	917.5579990575479	958.4614599267728	988.315874496458							31.710868697591277
2016-03-29	884.9500122070312	925.0	865.1500244140625	898.5499877929688	898.5499877929688	57395	911.2219953026882	949.9026781933723	979.7667424294591							35.750248314791826
2016-03-30	894.0	920.0	894.0	900.2000122070312	900.2000122070312	11830	907.5480009374693	942.8022973381807	972.1889585987517							36.14737686907672
2016-03-31	900.25	917.5499877929688	890.0	895.9000244140625	895.9000244140625	17430	903.6653420963337	936.1019726347353	964.9233458192575							35.5310246986322
2016-04-01	899.9500122070312	911.0	899.0	904.8499755859375	904.8499755859375	10857	904.0602199262016	931.6374016277641	959.2020724637032							37.904319353511134
2016-04-04	904.4000244140625	915.0	895.0499877929688	899.8499755859375	899.8499755859375	28919	902.6568051461136	927.096340764646	953.5494918086779							37.083004218409
2016-04-05	908.0	908.0	861.0499877929688	882.0999755859375	882.0999755859375	9425	895.8045286260549	920.6682885962591	946.7447759779407							34.24609633561159
2016-04-06	887.2999877929688	913.0	874.0	877.8499755859375	877.8499755859375	10668	889.8196776126824	914.5513867376418	940.1833664167975							33.583615935124925
2016-04-07	885.0499877929688	901.4500122070312	862.0999755859375	875.4000244140625	875.4000244140625	7805	885.0131265464757	908.9583349771304	934.013524321299							33.18508859215395
2016-04-08	878.0999755859375	892.0999755859375	871.7000122070312	879.7000122070312	879.7000122070312	8890	883.2420884333276	904.778574581402	928.8408088818449							34.65085596292736
2016-04-11	861.7000122070312	894.0	858.0	864.4000244140625	864.4000244140625	10693	876.9614004269059	899.0102102717821	922.7035913134846							31.963903353818466
2016-04-12	867.8499755859375	886.0	864.0499877929688	870.8499755859375	870.8499755859375	30253	874.9242588132498	894.9873196023757	917.7651517203849							34.27761576124795
2016-04-13	870.0	886.0	866.8499755859375	874.8499755859375	874.8499755859375	20336	874.899497737479	892.110556171456	913.6779920885327							35.73716291007797
2016-04-18	882.0	885.7999877929688	871.0	879.5	879.5	4916	876.4329984916527	890.3090481469623	910.4229452229582							37.47550379598455
2016-04-20	879.25	895.5	870.5	881.5999755859375	881.5999755859375	7078	878.1553241897476	889.0648949239587	907.6779004956229							38.28738538450102
2016-04-21	883.7000122070312	890.0	875.3499755859375	887.2999877929688	887.2999877929688	8826	881.2035453908213	888.8127653338173	905.737146904894							40.54413519963713
2016-04-22	887.0499877929688	932.0	880.2999877929688	913.2000122070312	913.2000122070312	63437	891.869034329558	892.2966577442764	906.447895981288							49.5685666708009
2016-04-25	908.0	929.9500122070312	895.25	905.5	905.5	8048	896.4126895530386	894.182849495094	906.3576201735463							47.271364524961776
2016-04-26	896.0499877929688	954.0	881.0999755859375	937.7000122070312	937.7000122070312	28269	910.1751304377028	900.3995870253708	909.342609891021							56.37608811835718
2016-04-27	940.0	983.7000122070312	920.0999755859375	960.2000122070312	960.2000122070312	99005	926.8500910274789	908.9425049084651	914.1861720163553							61.39260110628708
2016-04-28	946.5499877929688	970.0	936.0	941.2000122070312	941.2000122070312	11837	931.6333980873297	913.5507202368317	916.7589187011815							55.58022873740762
2016-04-29	940.0499877929688	941.0	914.25	935.7999877929688	935.7999877929688	6426	933.0222613225427	916.7291870305655	918.5723538527803	974.0069970703125						54.0149973076668
2016-05-02	929.5499877929688	959.6500244140625	928.8499755859375	954.25	954.25	14983	940.0981742150285	922.0893031690562	921.9702249144203	973.2322128714768						58.332578145978665
2016-05-03	946.0	980.0	932.0499877929688	942.2000122070312	942.2000122070312	14000	940.7987868790294	924.9622616030526	923.8968713232404	972.0152638258123						54.71900316267805
2016-05-04	946.5	954.0499877929688	922.0	930.5499877929688	930.5499877929688	5794	937.3825205170092	925.7605082016121	924.5305014632145	970.3891745696224						51.40354263260599
2016-05-05	937.3499755859375	940.5499877929688	924.0	926.3499755859375	926.3499755859375	10895	933.7050055399853	925.8447178279442	924.7037847129976	968.6621471584974						50.22210979254731
2016-05-06	925.0499877929688	932.0	891.2000122070312	899.8499755859375	899.8499755859375	3770	922.4199955553028	922.1311832219433	922.3367552723253	965.9636306262402						43.43836551841692
2016-05-09	907.0	918.7999877929688	882.2999877929688	910.2999877929688	910.2999877929688	6140	918.3799929678581	920.4410124463755	921.1903964647674	963.7807426719942						46.506879156751054
2016-05-10	901.0	911.25	880.0	882.5499877929688	882.5499877929688	3988	906.4366579095616	915.0280089244602	917.5103575436437	960.5952228728167						40.26065188016747
2016-05-11	882.0	901.9000244140625	872.0	895.75	895.75	3630	902.8744386063744	912.2740076495373	915.4379425394872	958.0522729562357						44.106216574259264
2016-05-12	884.5499877929688	901.0	884.0	889.7999877929688	889.7999877929688	1276	898.5162883352392	909.0634333843133	912.9962325636283	955.3757127537547						42.769730721669276
2016-05-13	894.0999755859375	894.0999755859375	868.0	872.5999755859375	872.5999755859375	3950	889.8775174188053	903.8543679845453	909.1489699943244	952.1296054138403						39.08294867219077
2016-05-16	874.1500244140625	997.0	872.7000122070312	961.4500122070312	961.4500122070312	71450	913.7350156815472	912.0823171591861	914.1300216336298	952.4951115625929						58.82702238891462
2016-05-17	961.8499755859375	972.0	893.5	905.1500244140625	905.1500244140625	25637	910.873351925719	911.0919896241685	913.2747838031949	950.6384414783369						48.17253088666521
2016-05-18	908.0	948.7000122070312	890.9500122070312	938.25	938.25	26781	919.9989012838126	914.9717053921444	915.6533758219382	950.1526202438923						53.50431512133237
2016-05-19	935.8499755859375	963.0	904.0	917.9500122070312	917.9500122070312	17952	919.3159382582188	915.3971777942711	915.872103096709	948.8897728698978						50.10019580038518
2016-05-20	923.8499755859375	939.9000244140625	910.0	915.3499755859375	915.3499755859375	4340	917.9939507007917	915.390434621652	915.8223766671117	947.5744867018993						49.66435375347299
2016-05-23	923.9000244140625	962.5	915.0	945.8499755859375	945.8499755859375	70640	927.2792923291737	919.74179761655	918.6821479927141	947.5068588149988						54.648454906957
2016-05-24	935.0499877929688	954.6500244140625	923.0	935.2999877929688	935.2999877929688	7719	929.952857483772	921.9643962131812	920.2647994022622	947.0281579906056						52.70445894052456
2016-05-25	926.6500244140625	939.0	917.9500122070312	920.9500122070312	920.9500122070312	2694	926.9519090581917	921.8194842123027	920.3300577646211	946.005485606936						50.09417021513487
2016-05-26	923.9500122070312	975.0	923.9000244140625	947.5499877929688	947.5499877929688	95901	933.8179353031175	925.4952704381121	922.9224320530351	946.0660543201137						54.58432884401812
2016-05-27	950.0499877929688	965.0	937.0	940.2000122070312	940.2000122070312	6394	935.9452942710888	927.595947833672	924.5679158772252	945.836013452934						53.1610394631874
2016-05-30	940.25	946.9500122070312	933.2999877929688	935.9500122070312	935.9500122070312	1468	935.9468669164029	928.7893856012947	925.6519250514925	945.4483271295653						52.311641338053114
2016-05-31	943.8499755859375	950.0	909.0	930.5	930.5	4815	934.1312446109353	929.033759086824	926.11364647516	944.8621182225236						51.18228566278892
2016-06-01	912.0	959.0	910.0	914.4500122070312	914.4500122070312	3414	927.5708338096339	926.950366675425	925.0028241639096	943.6694866140729						47.9024503595682
2016-06-02	927.9000244140625	930.0	919.2000122070312	923.0999755859375	923.0999755859375	68716	926.0805477350684	926.4003108054982	924.821600489817	942.8628391227735						49.77061217378666
2016-06-03	924.7000122070312	933.0	909.0	911.5999755859375	911.5999755859375	2850	921.2536903520248	924.2859772027037	923.5623981180189	941.6368444742701	956.6419962565104					47.34011693397155
