Date	Open	High	Low	Close	Adj Close	Volume
2012-03-09	1408.0	1428.550048828125	1282.199951171875	1296.699951171875	1102.04052734375	7941567
2012-03-12	1295.949951171875	1329.9000244140625	1212.25	1234.050048828125	1048.7955322265625	2970274
2012-03-13	1234.0	1308.5	1234.0	1293.1500244140625	1099.0234375	2523025
2012-03-14	1298.800048828125	1329.0	1263.0999755859375	1272.5999755859375	1081.5584716796875	2198401
2012-03-15	1272.0	1284.0	1257.0	1268.050048828125	1077.691650390625	571247
2012-03-16	1272.0	1325.0	1242.8499755859375	1297.199951171875	1102.46533203125	1631266
2012-03-19	1270.0	1310.0	1264.0	1295.25	1100.8082275390625	575324
2012-03-20	1291.300048828125	1303.0	1271.199951171875	1279.300048828125	1087.2525634765625	214823
2012-03-21	1277.800048828125	1294.0	1262.0999755859375	1287.25	1094.0091552734375	186596
2012-03-22	1277.0	1294.699951171875	1253.8499755859375	1258.5	1069.574951171875	162355
2012-03-23	1264.0	1283.199951171875	1239.949951171875	1248.6500244140625	1061.2034912109375	230145
2012-03-26	1247.0	1265.0	1246.050048828125	1259.4000244140625	1070.3399658203125	198871
2012-03-27	1262.050048828125	1290.0	1250.050048828125	1257.5	1068.7252197265625	103574
2012-03-28	1257.5	1260.0	1231.4000244140625	1238.0999755859375	1052.2374267578125	149912
2012-03-29	1238.0	1254.800048828125	1234.1500244140625	1249.75	1062.1385498046875	94140
2012-03-30	1254.5	1280.6500244140625	1247.6500244140625	1270.25	1079.5611572265625	126223
2012-04-02	1276.3499755859375	1316.0	1269.8499755859375	1306.6500244140625	1110.496826171875	385598
2012-04-03	1314.0	1323.75	1300.3499755859375	1308.0999755859375	1111.7291259765625	246259
2012-04-04	1305.0	1308.0	1282.25	1291.9000244140625	1097.9610595703125	96759
2012-04-09	1287.949951171875	1288.0	1260.1500244140625	1263.550048828125	1073.866943359375	64166
2012-04-10	1265.25	1272.0	1248.6500244140625	1257.199951171875	1068.4700927734375	145577
2012-04-11	1262.0	1294.949951171875	1255.0999755859375	1270.75	1079.986083984375	378709
2012-04-12	1274.699951171875	1288.5999755859375	1261.0	1265.6500244140625	1075.651611328125	150628
2012-04-13	1270.5999755859375	1272.5	1241.0	1246.5	1059.37646484375	140467
2012-04-16	1250.0	1270.0	1243.1500244140625	1263.949951171875	1074.2069091796875	90027
2012-04-17	1270.0	1280.0	1262.050048828125	1269.6500244140625	1079.05126953125	190928
2012-04-18	1273.550048828125	1278.0	1259.0	1265.949951171875	1075.906494140625	107360
2012-04-19	1266.9000244140625	1269.9000244140625	1258.0999755859375	1260.699951171875	1071.4447021484375	65153
2012-04-20	1262.699951171875	1263.6500244140625	1245.0	1249.5	1061.9261474609375	87381
2012-04-23	1236.0999755859375	1254.949951171875	1201.0999755859375	1213.5	1031.3304443359375	96686
2012-04-24	1201.199951171875	1226.0	1201.199951171875	1213.449951171875	1031.287841796875	149867
2012-04-25	1202.0999755859375	1227.0	1196.0999755859375	1200.5	1020.281982421875	124153
2012-04-26	1198.0	1198.0	1151.9000244140625	1166.0999755859375	1006.1317749023438	114835
2012-04-27	1152.050048828125	1172.0	1102.0	1111.050048828125	958.6336669921875	158682
2012-04-30	1136.0	1142.300048828125	1090.1500244140625	1094.550048828125	944.3971557617188	141946
2012-05-02	1100.0999755859375	1120.0	1100.0	1109.9000244140625	957.6414794921875	181491
2012-05-03	1119.0	1129.0	1055.0	1057.6500244140625	912.5592041015625	261178
2012-05-04	1055.050048828125	1061.8499755859375	1007.0	1011.6500244140625	872.8695678710938	298706
2012-05-07	1005.1500244140625	1038.0	980.0	1029.5999755859375	888.3570556640625	137919
2012-05-08	1029.550048828125	1042.5	1017.1500244140625	1021.3499755859375	881.2388305664062	82846
2012-05-09	1020.0	1037.0	1015.0499877929688	1032.0999755859375	890.5140380859375	90639
2012-05-10	1036.199951171875	1049.9000244140625	1028.0	1032.25	890.6436157226562	47096
2012-05-11	1031.4000244140625	1033.5	1000.0	1004.5	866.7003173828125	44853
2012-05-14	1008.7000122070312	1016.9500122070312	995.0	1002.2999877929688	864.8021240234375	88792
2012-05-15	997.0	1005.0	980.0	999.1500244140625	862.0843505859375	74602
2012-05-16	994.7999877929688	996.7000122070312	978.7000122070312	984.0	849.0125732421875	96969
2012-05-17	988.8499755859375	998.5	960.5999755859375	964.2999877929688	832.0152587890625	102415
2012-05-18	959.9500122070312	960.0	940.0	946.2999877929688	816.484375	137655
2012-05-21	947.0	958.4000244140625	931.2000122070312	934.7000122070312	806.4757080078125	46774
2012-05-22	948.9500122070312	951.9500122070312	900.0999755859375	910.5	785.5955200195312	126449
2012-05-23	905.0	908.9000244140625	871.0999755859375	878.0499877929688	757.5970458984375	121449
2012-05-24	878.9500122070312	921.5	876.0999755859375	887.5499877929688	765.7938232421875	314485
2012-05-25	901.2999877929688	913.75	888.0	896.9500122070312	773.9044799804688	208650
2012-05-28	905.9000244140625	905.9000244140625	887.0	893.1500244140625	770.6255493164062	84687
2012-05-29	894.0	905.7000122070312	889.0999755859375	898.9000244140625	775.5869140625	90301
